name,url,is_official,status,generator,author
Ujkovice,,0,,,
Ujčov,,0,,,
Unkovice,,0,,,
Unkovice,,0,,,
Unín,unin.cz,1,200,[],[]
Unčín,,0,,,
Urbanice,,0,,,
Urbanice,urbanice.cz,1,200,[],['URBITECH (info@urbitech.cz)']
Urbanov,,0,,,
Určice,urcice.cz,1,000,,
Určice,,0,,,
Uzenice,,0,,,
Uzeničky,,0,,,
Vacenovice,vacenovice.cz,1,000,,
Vacov,vacov.cz,1,000,,
Vacovice,,0,,,
Valašská Bystřice,,0,,,
Valašská Polanka,valasskapolanka.cz,1,200,[],[]
Valašská Senice,valasskasenice.cz,1,200,[],['Obec Valašská Senice']
Valašské Příkazy,,0,,,
Valchov,valchov.cz,1,200,[],['URBITECH (info@urbitech.cz)']
Valdíkov,,0,,,
Valeč,,0,,,
Valeč,valec.cz,1,000,,
Valkeřice,valkerice.cz,1,000,,
Valtrovice,,0,,,
Valy,,0,,,
Valy,hotmail.com,0,,,
Valšov,,0,,,
Vanov,,0,,,
Vanovice,,0,,,
Vanůvek,,0,,,
Varvažov,,0,,,
Vatín,vatin.cz,1,000,,
Vavřinec,,0,,,
Vavřinec,vavrinec.cz,1,200,[],['Obec Vavřinec']
Vchynice,vchynice.cz,1,000,,
Vedrovice,,0,,,
Vejprnice,vejprnice.cz,1,200,[],['Obec Vejprnice']
Vejvanov,razdva.cz,0,,,
Vejvanovice,,0,,,
Velatice,velatice.cz,1,200,[],['Antee s.r.o.']
Velehrad,velehrad.cz,1,000,,
Velemyšleves,,0,,,
Velemín,velemin.cz,1,200,[],['Obec Velemín']
Velenice,,0,,,
Velenice,obec-velenice.cz,1,200,[],['Galance - internetové vydavatelství ve spolupráci s PS']
Velenka,,0,,,
Velenov,velenov.cz,1,000,,
Veletiny,veletiny.cz,1,200,[],[]
Veletov,,0,,,
Velečín,,0,,,
Veleň,,0,,,
Veleň,velen.cz,1,200,[],['AITOM Group s.r.o.; http://www.aitom.cz; mailto:info(@)aitom.cz']
Velešovice,velesovice.cz,1,000,,
Velhartice,,0,,,
Velichov,velichov.cz,1,000,,
Veliká Ves,,0,,,
Veliká Ves,,0,,,
Velim,velim.cz,1,000,,
Veliny,,0,,,
Veliš,,0,,,
Veliš,,0,,,
Velká Bukovina,velka-bukovina.cz,0,,,
Velká Buková,velkabukova.cz,1,000,,
Velká Chmelištná,,0,,,
Velká Chyška,velkachyska.cz,1,200,['Webnode'],[]
Velká Dobrá,,0,,,
Velká Hleďsebe,obecvh.cz,0,,,
Velká Kraš,velkakras.cz,1,000,,
Velká Lečice,,0,,,
Velká Lhota,velkalhota.cz,1,000,,
Velká Losenice,losenice.cz,0,,,
Velká Polom,velkapolom.cz,1,200,[],['Velká Polom']
Velká Skrovnice,velkaskrovnice.cz,1,000,,
Velká Turná,,0,,,
Velká nad Veličkou,,0,,,
Velká Štáhle,velkastahle.cz,1,200,[],['Obec Velká Štáhle']
Velké Albrechtice,velkealbrechtice.cz,1,000,,
Velké Březno,velke-brezno.cz,0,,,
Velké Chvojno,obecvelkechvojno.cz,1,200,[],['Obec Velké Chvojno']
Velké Heraltice,,0,,,
Velké Heraltice,,0,,,
Velké Hostěrádky,velkehosteradky.cz,1,000,,
Velké Hoštice,hostice.cz,0,,,
Velké Hydčice,velkehydcice.cz,1,000,,
Velké Hydčice,,0,,,
Velké Janovice,,0,,,
Velké Janovice,mu.bystricenp.cz,0,,,
Velké Karlovice,,0,,,
Velké Kunětice,velkekunetice.cz,1,200,[],[]
Velké Losiny,losiny.cz,0,,,
Velké Popovice,velkepopovice.cz,1,000,,
Velké Přílepy,velke-prilepy.cz,0,,,
Velké Přítočno,,0,,,
Velké Tresné,,0,,,
Velké Tresné,mu.bystricenp.cz,0,,,
Velké Všelisy,dragon.cz,0,,,
Velké Žernoseky,,0,,,
Velký Beranov,velkyberanov.cz,1,000,,
Velký Beranov,ji.cz,0,,,
Velký Bor,horazdovice.cz,0,,,
Velký Borek,,0,,,
Velký Chlumec,,0,,,
Velký Karlov,infoniva.cz,0,,,
Velký Luh,,0,,,
Velký Malahov,velkymalahov.cz,1,000,,
Velký Osek,velky-osek.cz,0,,,
Velký Ořechov,velkyorechov.cz,1,000,,
Velký Rybník,velkyrybnik.cz,1,200,[],[]
Velký Týnec,velkytynec.cz,1,000,,
Velký Třebešov,,0,,,
Veltruby,veltruby.cz,1,200,[],['Obec Veltruby']
Veltěže,,0,,,
Vendolí,bezdrat.net,0,,,
Vendryně,vendryne.cz,1,000,,
Vepřová,,0,,,
Vepříkov,veprikov.cz,1,000,,
Vepříkov,,0,,,
Verměřovice,orlicko.cz,0,,,
Vernířovice,,0,,,
Verušičky,,0,,,
Ves Touškov,,0,,,
Vesce,,0,,,
Veselice,,0,,,
Veselá,,0,,,
Veselá,,0,,,
Veselá,,0,,,
Veselá,,0,,,
Veselá,veselauzlina.cz,1,200,[],[]
Veselé,,0,,,
Veselí,obecveseli.cz,1,000,,
Veselíčko,milevsko.cz,0,,,
Veselíčko,obecveselicko.cz,1,000,,
Veselíčko,,0,,,
Veselý Žďár,veselyzdar.cz,1,200,[],[]
Vestec,vestec.cz,1,200,['WordPress 6.1.4'],[]
Vestec,obecvestec.cz,1,200,[],[]
Veverské Knínice,mybox.cz,0,,,
Vevčice,,0,,,
Veřovice,verovice.cz,1,200,[],"['Obec Veřovice.cz, Zdenek Pikulik']"
Vidice,,0,,,
Vidice,,0,,,
Vidim,,0,,,
Vidlatá Seč,,0,,,
Vidlatá Seč,litomysl.cz,0,,,
Vidonín,vidonin.cz,1,000,,
Vidov,,0,,,
Vidče,vidce.cz,1,000,,
Vigantice,,0,,,
Vikantice,,0,,,
Vikýřovice,vikyrovice.cz,1,000,,
Vilice,vilice.cz,1,000,,
Vilémov,obce-cv.cz,0,,,
Vilémov,,0,,,
Vilémov,vilemov.cz,1,200,[],[]
Vilémov,,0,,,
Vilémovice,vilemovice.cz,1,000,,
Vilémovice,,0,,,
Vilémovice,,0,,,
Vinary,,0,,,
Vinaře,vinare.cz,1,200,[],[]
Vinařice,obecvinarice.cz,1,000,,
Vinařice,,0,,,
Vinařice,,0,,,
Vinařice,,0,,,
Vincencov,,0,,,
Vinec,,0,,,
Viničné Šumice,vinicne-sumice.cz,0,,,
Vintířov,vintirov.cz,1,000,,
Vitice,,0,,,
Vitiněves,,0,,,
Vitín,,0,,,
Vitčice,vitcice.cz,1,000,,
Vitějovice,,0,,,
Višňová,ob-vis.net,0,,,
Višňová,,0,,,
Višňová,,0,,,
Vižina,,0,,,
Vlachova Lhota,,0,,,
Vlachovice,vlachovice-nm.cz,1,000,,
Vlachovice,vlachovice.cz,1,000,,
Vlasatice,vlasatice.cz,1,200,[],['Antee s.r.o.']
Vlasatice,netcom.cz,0,,,
Vlastiboř,,0,,,
Vlastiboř,,0,,,
Vlastibořice,,0,,,
Vlastislav,,0,,,
Vlastějovice,vlastejovice.cz,1,000,,
Vlačice,vlacice.cz,1,000,,
Vlkaneč,vlkanec.cz,1,000,,
Vlkanov,,0,,,
Vlkanov,vlkanov.cz,1,000,,
Vlkančice,vlkancice.cz,1,200,[],['Obec Vlkančice']
Vlkava,,0,,,
Vlkov,vlkov.cz,1,000,,
Vlkov,,0,,,
Vlkov pod Oškobrhem,vlkovpo.cz,0,,,
Vlkovice,vlkovice.cz,1,000,,
Vlkoš,vlkos.cz,1,200,[],[]
Vlkoš,,0,,,
Vlksice,,0,,,
Vlčatín,,0,,,
Vlčetínec,,0,,,
Vlčeves,,0,,,
Vlčice,vlcice.cz,1,000,,
Vlčkov,,0,,,
Vlčnov,vlcnov.cz,1,000,,
Vlčtejn,,0,,,
Vlčí,obec-vlci.cz,1,200,[],['Obec Vlčí']
Vlčí Habřina,,0,,,
Vnorovy,vnorovy.cz,1,000,,
Vochov,obec-vochov.cz,1,000,,
Vochov,,0,,,
Vodice,,0,,,
Vodochody,vodochody.cz,1,200,[],[]
Vodranty,,0,,,
Vodslivy,,0,,,
Voděrady,voderady.cz,1,000,,
Voděrady,,0,,,
Voděrady,obec-voderady.cz,1,200,[],[]
Vohančice,vohancice.cz,1,000,,
Vojkov,,0,,,
Vojkovice,,0,,,
Vojkovice,,0,,,
Vojkovice,vojkovice-nad-ohri.cz,1,000,,
Vojkovice,vojkovice.eu,1,000,,
Vojníkov,,0,,,
Vojslavice,,0,,,
Vojtanov,vojtanov.cz,1,000,,
Vojtěchov,obecvojtechov.cz,1,200,['WordPress 5.1.16'],[]
Vojtěchov,,0,,,
Vokov,,0,,,
Vokov,pelhrimovsko.cz,0,,,
Volanice,,0,,,
Volduchy,,0,,,
Volenice,,0,,,
Volenice,,0,,,
Volevčice,,0,,,
Volevčice,,0,,,
Voleč,,0,,,
Volfartice,,0,,,
Volfířov,,0,,,
Volárna,volarna.cz,1,000,,
Vonoklasy,,0,,,
Vortová,vortova.cz,1,200,"['WordPress 5.6.12', 'Powered by Visual Composer - drag and drop page builder for WordPress.']",[]
Voznice,ouvoznice.cz,1,000,,
Vracovice,,0,,,
Vracovice,,0,,,
Vracovice,,0,,,
Vranov,,0,,,
Vranov,vranov.cz,1,000,,
Vranov,chopos.cz,0,,,
Vranovice,tremsin.cz,0,,,
Vranovice,vranovice.eu,1,000,,
Vranovice-Kelčice,vranovicekelcice.cz,0,,,
Vranovská Ves,,0,,,
Vranová,vranova.cz,1,000,,
Vranová Lhota,vranovalhota.cz,1,000,,
Vrané nad Vltavou,vranenadvltavou.cz,1,200,[],['Obce na webu s.r.o.']
Vrančice,,0,,,
Vratislávka,,0,,,
Vračovice-Orlov,,0,,,
Vraňany,vranany.cz,1,000,,
Vražkov,,0,,,
Vražné,vrazne.cz,1,200,[],['Obec Vražné']
Vrbatův Kostelec,,0,,,
Vrbice,vrbice.cz,1,000,,
Vrbice,,0,,,
Vrbice,,0,,,
Vrbice,,0,,,
Vrbice,,0,,,
Vrbice,,0,,,
Vrbice,,0,,,
Vrbice,vrbiceupodebrad.cz,1,000,,
Vrbičany,vrbicany.cz,1,000,,
Vrbičany,obecvrbicany.cz,1,000,,
Vrbno nad lesy,napismi.cz,0,,,
Vrbovec,,0,,,
Vrbová Lhota,,0,,,
Vrbátky,vrbatky.cz,1,000,,
Vrbčany,obec-vrbcany.cz,1,000,,
Vrchoslavice,vrchoslavice.cz,1,000,,
Vrchovany,obecvrchovany.cz,1,200,[],[]
Vrchy,,0,,,
Vrcovice,,0,,,
Vrdy,obecvrdy.cz,1,200,[],['Obec Vrdy']
Vrhaveč,,0,,,
Vrskmaň,obce-cv.cz,0,,,
Vrskmaň,vrskman.vz,1,000,,
Vrutice,,0,,,
Vrutice,vrutice.cz,1,000,,
Vrutice,,0,,,
Vrábče,,0,,,
Vrátkov,,0,,,
Vrátno,obce.cz,0,,,
Vráto,,0,,,
Vráž,obec-vraz.cz,1,000,,
Vráž,,0,,,
Vrážné,,0,,,
Vrčeň,vrcen.cz,1,200,[],['PROSEO Media | www.proseo.cz']
Vršce,,0,,,
Vršovice,obecvrsovice.cz,1,200,['Joomla! - Open Source Content Management'],[]
Vršovice,vrsoviceuopavy.cz,1,000,,
Vstiš,,0,,,
Vydří,,0,,,
Vyklantice,,0,,,
Vykáň,,0,,,
Vyskytná,,0,,,
Vyskytná,,0,,,
Vyskytná,vyskytna.cz,1,000,,
Vyskytná nad Jihlavou,,0,,,
Vyskytná nad Jihlavou,vyskytnanadjihlavou.cz,1,000,,
Vysoká,,0,,,
Vysoká,,0,,,
Vysoká,,0,,,
Vysoká,vysokahb.cz,1,000,,
Vysoká Lhota,vysokalhota.cz,1,000,,
Vysoká Libyně,vysokalibyne.cz,1,200,[],['Obec Vysoká Libyně']
Vysoká Pec,vysokapec.eu,1,000,,
Vysoká Pec,,0,,,
Vysoká u Příbramě,vysokaupribrame.cz,1,000,,
Vysoké,,0,,,
Vysoké,obecvysoke.cz,1,000,,
Vysoké Chvojno,,0,,,
Vysoké Popovice,vysoke-popovice.cz,0,,,
Vysoké Studnice,vysokestudnice.eu,1,000,,
Vysoký Újezd,,0,,,
Vysoký Újezd,vysokyujezd.com,1,000,,
Vysočany,,0,,,
Vysočany,vysocany.com,1,200,[],['HTML by SUPERKODERS (www.superkoderi.cz)']
Vysočina,,0,,,
Vysočina,obecvysocina.cz,1,200,[],[]
Vystrkov,,0,,,
Vystrčenovice,vystrcenovice.cz,1,200,[],[]
Vyšehněvice,,0,,,
Vyšehoří,,0,,,
Vyškovec,,0,,,
Vyšní Lhoty,,0,,,
Vyžice,,0,,,
Vyžlovka,,0,,,
Václavice,compro.cz,0,,,
Václavov u Bruntálu,vaclavovubruntalu.cz,1,200,[],[]
Václavovice,obecvaclavovice.cz,1,200,[],['ReSs-Design.cz - Tvorba webových stránek a aplikací']
Václavovice,,0,,,
Václavy,,0,,,
Vápenice,,0,,,
Vápenná,rychleby.cz,0,,,
Vápenný Podol,,0,,,
Vápno,,0,,,
Vápovice,,0,,,
Vážany,,0,,,
Vážany,obecvazany.cz,1,000,,
Vážany,vazanyvy.cz,1,000,,
Vážany nad Litavou,politavi.cz,0,,,
Víceměřice,vicemerice.cz,1,000,,
Vícenice,,0,,,
Vícenice u Náměště nad Oslavou,,0,,,
Vícov,,0,,,
Vídeň,obecviden.cz,1,000,,
Vílanec,,0,,,
Víska,,0,,,
Víska u Jevíčka,,0,,,
Vísky,,0,,,
Vísky,visky.cz,1,200,[],[]
Vítanov,vitanov.cz,1,000,,
Vítkovice,vitkovicevkrk.cz,1,200,['Joomla! - Open Source Content Management'],['Petr']
Vítonice,,0,,,
Vítonice,vitonice.cz,1,000,,
Vítějeves,,0,,,
Vítězná,vitezna.cz,1,000,,
Výkleky,,0,,,
Výprachtice,,0,,,
Výrov,vyrov.cz,1,000,,
Výrovice,vyrovice.cz,1,200,[],['Obec Výrovice']
Výčapy,vycapy.com,1,000,,
Výškov,vyskov-obec.cz,1,000,,
Výšovice,,0,,,
Výžerky,,0,,,
Včelnička,,0,,,
Včelnička,,0,,,
Včelná,vcelna.cz,1,000,,
Věchnov,,0,,,
Věcov,,0,,,
Věcov,,0,,,
Věcov,,0,,,
Vědomice,vedomice.cz,1,200,[],['Obec Vědomice']
Vělopolí,velopoli.cz,1,000,,
Věrovany,verovany.cz,1,000,,
Věstín,,0,,,
Věteřov,,0,,,
Větrušice,vetrusice.cz,1,200,[],"['Petr Kvapil,petrkvapil.cz']"
Věšín,vesin.cz,1,000,,
Věž,,0,,,
Věžky,obecvezky.cz,1,000,,
Věžky,,0,,,
Věžnice,,0,,,
Věžnice,obecveznice.cz,1,200,['Joomla! - Open Source Content Management'],['Super User']
Věžnička,,0,,,
Věžná,,0,,,
Věžná,,0,,,
Věžná,vezna.cz,1,200,[],['AVT design - avtdesign.cz']
Věžovatá Pláně,,0,,,
Vřesina,vresina.cz,1,200,[],['Obec Vřesina']
Vřesina,vresina-u-hlucina.cz,1,200,[],['Obec Vřesina']
Vřeskovice,vreskovice.cz,1,200,[],['Obec Vřeskovice']
Vřesník,,0,,,
Vřesovice,,0,,,
Vřesovice,obecvresovice.cz,1,000,,
Vřesová,suas.cz,0,,,
Všechlapy,obecvsechlapy.cz,1,200,['Joomla! - Open Source Content Management'],[]
Všechlapy,,0,,,
Všechovice,vsechovice.eu,1,000,,
Všechovice,vsechovice.cz,1,000,,
Všehrdy,,0,,,
Všehrdy,,0,,,
Všejany,vsejany.cz,1,000,,
Všejany,,0,,,
Všekary,,0,,,
Všelibice,,0,,,
Všemina,obecvsemina.cz,1,000,,
Všemyslice,vsemyslice.eu,1,000,,
Všenice,,0,,,
Všenory,vsenory.cz,1,000,,
Všepadly,,0,,,
Všeradice,vseradice.cz,1,000,,
Všeradice,vseardice.cz,0,,,
Všeradov,vseradov.cz,1,200,[],[]
Všestary,obec-vsestary.cz,1,200,[],['Obec Všestary']
Všestudy,vsestudy-obec.cz,1,200,['WordPress 5.5.13'],[]
Všestudy,obce-cv.cz,0,,,
Všesulov,,0,,,
Všetaty,obec-vsetaty.cz,1,000,,
Vševily,,0,,,
Xaverov,,0,,,
Xaverov,chopos.cz,0,,,
Zabrušany,,0,,,
Zachotín,,0,,,
Zadní Chodov,,0,,,
Zadní Střítež,zadnistritez.cz,1,000,,
Zadní Třebaň,zadnitreban.cz,1,200,[],['Obec Zadní Třebaň']
Zadní Vydří,,0,,,
Zadní Zhořec,,0,,,
Zahorčice,,0,,,
Zahořany,,0,,,
Zahrádka,,0,,,
Zahrádka,,0,,,
Zahrádky,zahradkycl.cz,1,200,[],['Obec Zahrádky']
Zahrádky,zahradky.cz,1,200,[],['Obec Zahrádky']
Zahájí,,0,,,
Zaječice,,0,,,
Zaječov,telecom.cz,0,,,
Zaječov,,0,,,
Zaječí,zajeci.cz,1,000,,
Zajíčkov,zajickov.cz,1,200,[],[]
Zakřany,zakrany.cz,1,200,[],[]
Zalešany,zalesany.eu,1,200,['Joomla! - Open Source Content Management'],['Super User']
Zalužany,,0,,,
Zalužany,,0,,,
Zastávka,zastavka.cz,1,000,,
Zavidov,rafopc.cz,0,,,
Zavlekov,zavlekov.jz.cz,1,200,[],[]
Zašovice,,0,,,
Zašová,zasova.cz,1,000,,
Zbelítov,,0,,,
Zbenice,zbenice.cz,1,000,,
Zbečno,obeczbecno.cz,1,200,[],['Zbečno']
Zbilidy,zbilidy.cz,1,000,,
Zbinohy,,0,,,
Zbizuby,zbizuby.cz,1,000,,
Zblovice,,0,,,
Zborov,rps.cz,0,,,
Zborovice,,0,,,
Zborovy,zborovy.jz.cz,1,000,,
Zbožíčko,worldmail.cz,0,,,
Zbraslav,zbraslavubrna.cz,1,200,[],['Obec Zbraslav']
Zbraslavec,,0,,,
Zbraslavice,obeczbraslavice.cz,1,000,,
Zbrašín,,0,,,
Zbuzany,,0,,,
Zbyslavice,zbyslavice.cz,1,000,,
Zbytiny,zbytiny.cz,1,000,,
Zbýšov,politavi.cz,0,,,
Zbýšov,zbysovvcechach.cz,1,000,,
Zběšičky,,0,,,
Zbůch,zbuch.cz,1,000,,
Zdechovice,zdechovice.cz,1,000,,
Zdemyslice,,0,,,
Zderaz,obeczderaz.cz,1,200,[],[]
Zdeňkov,,0,,,
Zdiby,policiezdiby.cz,1,000,,
Zdounky,knet.cz,0,,,
Zduchovice,razdva.cz,0,,,
Zdíkov,zdikov.cz,1,000,,
Zděchov,zdechov.cz,1,000,,
Zdětín,zdetin.net,1,000,,
Zdětín,,0,,,
Zelenecká Lhota,zeleneckalhota.cz,1,000,,
Zelená Hora,,0,,,
Zemětice,,0,,,
Zhoř,,0,,,
Zhoř,,0,,,
Zhoř,,0,,,
Zhoř u Mladé Vožice,zhorumladevozice.cz,1,200,[],[]
Zhoř u Tábora,,0,,,
Zhořec,,0,,,
Zichovec,zichovec.cz,1,000,,
Zlatníky-Hodkovice,zlatniky.cz,0,,,
Zlatá,,0,,,
Zlatá Koruna,zlatakoruna.cz,1,000,,
Zlatá Olešnice,zlata-olesnice.cz,0,,,
Zlatá Olešnice,,0,,,
Zlechov,,0,,,
Zlobice,zlobice-bojanovice.cz,1,000,,
Zlonín,,0,,,
Zlončice,,0,,,
Zlosyň,zlosyn.cz,1,200,[],['Obec Zlosyň']
Zlukov,zlukov.cz,1,200,[],['Antee s.r.o.']
Zlámanec,,0,,,
Zlátenka,,0,,,
Znětínek,,0,,,
Zruč-Senec,zruc-senec.cz,1,000,,
Zubrnice,obeczubrnice.cz,1,200,[],[]
Zubčice,,0,,,
Zubří,obeczubri.cz,1,200,[],[]
Zvole,,0,,,
Zvole,,0,,,
Zvole,zvole.info,1,200,[],['Obec Zvole']
Zvolenovice,,0,,,
Zvoleněves,atlas.cz,0,,,
Zvotoky,,0,,,
Zvánovice,obeczvanovice.cz,1,000,,
Zvíkov,,0,,,
Zvíkov,zvikovulisova.cz,1,000,,
Zvíkovské Podhradí,,0,,,
Zvěrkovice,,0,,,
Zvěrotice,,0,,,
Zvěrotice,zverotice.cz,1,000,,
Zvěstov,zvestov.cz,1,000,,
Zvěstovice,,0,,,
Zvěřínek,zverinek.cz,1,000,,
Zábeštní Lhota,,0,,,
Záblatí,zablati.cz,1,000,,
Záblatí,,0,,,
Záblatí,obeczablati.cz,1,000,,
Záblatí,mujbox.cz,0,,,
Záblatí,kvint.cz,0,,,
Záborná,zaborna.cz,1,000,,
Záboří,zabori.cz,1,000,,
Záboří,obeczabori.cz,1,200,[],['WRS - redakční systém - W Partner s.r.o.']
Záboří nad Labem,zaborinadlabem.cz,1,000,,
Zábrdí,,0,,,
Záchlumí,orlicko.cz,0,,,
Záchlumí,zachlumi.cz,1,000,,
Zádolí,,0,,,
Zádub-Závišín,,0,,,
Zádveřice-Raková,zadverice.cz,0,,,
Záhornice,zahornice.cz,1,000,,
Záhorovice,,0,,,
Záhoří,,0,,,
Záhoří,zahori.cz,1,200,[],['Obec Záhoří']
Záhoří,,0,,,
Zájezd,,0,,,
Zájezdec,,0,,,
Zákolany,zakolany.cz,1,200,[],['Obec Zákolany']
Zálesná Zhoř,,0,,,
Zálesí,,0,,,
Zálesí,,0,,,
Zálezlice,zalezlice.cz,1,000,,
Zálezly,zalezly.cz,1,000,,
Zálužice,zaluzice.cz,1,000,,
Záluží,,0,,,
Záluží,,0,,,
Zálší,zalsi.eu,1,000,,
Zálší,obeczalsi.cz,1,000,,
Zámrsk,,0,,,
Zámrsk,,0,,,
Zámrsky,zamrsky.cz,1,000,,
Zárubice,zarubice.cz,1,000,,
Záryby,zaryby.cz,1,000,,
Zástřizly,zastrizly.cz,1,000,,
Zátor,zator.cz,1,000,,
Závada,,0,,,
Závist,,0,,,
Závišice,zavisice.cz,1,000,,
Závraty,,0,,,
Zářecká Lhota,,0,,,
Záříčí,zarici.cz,1,000,,
Úbislavice,ubislavice.cz,1,000,,
Úboč,uboc.cz,1,000,,
Údlice,,0,,,
Údlice,obec-udlice.cz,1,200,[],['Obec Údlice']
Úherce,,0,,,
Úherčice,,0,,,
Úholičky,obec-uholicky.cz,1,000,,
Úhonice,uhonice-obce.cz,1,000,,
Úhonice,,0,,,
Úhořilka,uhorilka.cz,1,200,['WordPress 6.2.3'],[]
Úhřetice,uhretice.cz,1,000,,
Úhřetická Lhota,,0,,,
Újezd,mybox.cz,0,,,
Újezd,obec-ujezd.cz,1,000,,
Újezd,,0,,,
Újezd,,0,,,
Újezd,,0,,,
Újezd Nade Mží,,0,,,
Újezd pod Troskami,craj.cz,0,,,
Újezd u Boskovic,,0,,,
Újezd u Chocně,asc.cz,0,,,
Újezd u Plánice,ujezd.jz.cz,0,,,
Újezd u Přelouče,,0,,,
Újezd u Rosic,ujezdurosic.cz,1,000,,
Újezd u Sezemic,ujezdusezemic.cz,1,000,,
Újezd u Svatého Kříže,,0,,,
Újezd u Svatého Kříže,,0,,,
Újezd u Tišnova,,0,,,
Újezd u Černé Hory,,0,,,
Újezdec,,0,,,
Újezdec,ujezdec.cz,1,000,,
Újezdec,,0,,,
Újezdec,,0,,,
Újezdec,razdva.cz,0,,,
Újezdeček,,0,,,
Úlehle,obeculehle.info,1,000,,
Úlibice,ulibice.cz,1,000,,
Úlice,,0,,,
Úmonín,,0,,,
Úmyslovice,guick.cz,0,,,
Únanov,obecunanov.cz,1,000,,
Únehle,,0,,,
Únice,,0,,,
Únějovice,,0,,,
Únětice,unetice.cz,1,200,[],[]
Únětice,,0,,,
Úněšov,,0,,,
Úpohlavy,upohlavy.cz,1,000,,
Úsilné,usilne.cz,1,000,,
Úsilov,usilov.cz,1,200,['WordPress 5.5.13'],[]
Úsobrno,,0,,,
Ústrašín,,0,,,
Ústup,,0,,,
Ústí,,0,,,
Ústí,obecusti.cz,1,200,[],[]
Ústí,obec-usti.cz,1,200,[],['Obec Ústí']
Ústín,,0,,,
Úsuší,,0,,,
Útušice,utusice.cz,1,000,,
Útvina,utvina.cz,1,200,[],['Obec Útvina']
Útěchov,utechov.cz,1,000,,
Útěchovice,,0,,,
Útěchovice pod Stražištěm,,0,,,
Útěchovičky,,0,,,
Úvalno,uvalno.cz,1,000,,
Úžice,uzice.cz,1,000,,
Úžice,obecuzice.cz,1,000,,
Čachotín,cachotin.cz,1,000,,
Čachotín,,0,,,
Čachovice,,0,,,
Čakov,,0,,,
Čakov,cakov.cz,1,200,[],['WRS - redakční systém - W Partner s.r.o.']
Čakovičky,cakovicky.cz,1,000,,
Čaková,,0,,,
Čankovice,cankovice.cz,1,000,,
Častohostice,,0,,,
Častrov,castrov.cz,1,200,"['WordPress 6.4.1', 'Elementor 3.17.3; features: e_dom_optimization, e_optimized_assets_loading, e_optimized_css_loading, additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-swap']",[]
Časy,,0,,,
Čavisov,cavisov.cz,1,200,[],['Obec Čavisov']
Čebín,obec-cebin.cz,1,000,,
Čechočovice,cechocovice.cz,1,200,[],['Obec Čechočovice']
Čechtín,,0,,,
Čechy,,0,,,
Čehovice,cehovice.cz,1,200,['WordPress 6.4.1'],[]
Čejetice,obec-cejetice.cz,1,000,,
Čejkovice,cejkovice.cz,1,000,,
Čejkovice,,0,,,
Čejkovice,infoniva.cz,0,,,
Čejkovice,,0,,,
Čejov,cejov.eu,1,000,,
Čejč,cejc.cz,1,000,,
Čeladná,celadna.cz,1,200,[],[]
Čeladná,,0,,,
Čelechovice,celechovice.cz,1,200,[],['Antee s.r.o.']
Čelechovice na Hané,celechovice-na-hane.cz,0,,,
Čelistná,,0,,,
Čeložnice,,0,,,
Čelčice,,0,,,
Čeminy,ceminy.cz,1,000,,
Čenkov,,0,,,
Čenkov u Bechyně,,0,,,
Čenkovice,,0,,,
Čeperka,,0,,,
Čepí,cepi.cz,1,000,,
Čepřovice,,0,,,
Čeradice,,0,,,
Čeradice,,0,,,
Čermná,,0,,,
Čermná,cermna.cz,1,200,[],[]
Čermná nad Orlicí,,0,,,
Čermná Ve Slezsku,,0,,,
Čermákovice,,0,,,
Černava,,0,,,
Černiv,,0,,,
Černiv,,0,,,
Černotín,,0,,,
Černousy,,0,,,
Černouček,,0,,,
Černov,,0,,,
Černovice,cernovice-ulk.cz,1,000,,
Černovice,,0,,,
Černovice,,0,,,
Černožice,,0,,,
Černuc,,0,,,
Černvír,cernvir.cz,1,000,,
Černá,,0,,,
Černá Voda,rychleby.cz,0,,,
Černá Voda,jen.cz,0,,,
Černá u Bohdanče,cerna-u-bohdance.cz,0,,,
Černá v Pošumaví,cernavposumavi.cz,1,000,,
Černé Voděrady,,0,,,
Černíkov,cernikov.cz,1,000,,
Černíkovice,,0,,,
Černíkovice,,0,,,
Černíky,,0,,,
Černín,atlas.cz,0,,,
Černíny,cerniny.cz,1,000,,
Černíč,,0,,,
Černýšovice,,0,,,
Černčice,mulouny.cz,0,,,
Černčice,cerncice.cz,1,200,[],['Origine solutions']
Černčice,,0,,,
Černěves,,0,,,
Červenka,obeccervenka.cz,1,000,,
Červená Lhota,,0,,,
Červená Třemešná,,0,,,
Červená Voda,cervenavoda.cz,1,000,,
Červené Janovice,cervenejanovice.cz,1,000,,
Červené Poříčí,investtel.cz,0,,,
Červené Poříčí,cporici.jz.cz,0,,,
Červený Hrádek,,0,,,
Červený Újezd,cervenyujezd.com,1,000,,
Červený Újezd,,0,,,
Čerčany,cercany.cz,1,000,,
Čerňovice,cernovice.info,1,200,[],[]
Česká,,0,,,
Česká Bříza,ceska-briza.cz,0,,,
Česká Kubice,kubice.cz,0,,,
Česká Rybná,tyhan.cz,0,,,
Česká Ves,cves.cz,0,,,
České Lhotice,,0,,,
České Libchavy,ceskelibchavy.cz,1,000,,
České Petrovice,,0,,,
Český Jiřetín,,0,,,
Český Rudolec,ceskyrudolec.cz,1,200,[],[]
Čestlice,cestlice-obec.cz,1,000,,
Čestlice,,0,,,
Čestín,cestin.cz,1,000,,
